1261229987.48007 -47.638335 0 56.76286 0 0 0 1
1261229987.53009 -48.18044 0 57.292063 0 0 0 1
1261229987.58008 -48.71806 0 57.717251 0 0 0 1
1261229987.63009 -49.318021 0 58.24698 0 0 0 1
1261229987.68009 -49.972211 0 58.827251 0 0 0 1
1261229987.73019 -50.421613 0 59.196063 0 0 0 1
1261229987.7801 -50.824744 0 59.519195 0 0 0 1
1261229987.8301 -51.290395 0 59.902586 0 0 0 1
1261229987.88006 -51.749828 0 60.263813 0 0 0 1
1261229987.93007 -52.275527 0 60.709586 0 0 0 1
1261229987.98007 -52.808232 0 61.159838 0 0 0 1
1261229988.03007 -53.222194 0 61.49174 0 0 0 1
1261229988.08008 -53.748093 0 61.938633 0 0 0 1
1261229988.13008 -54.135908 0 62.295101 0 0 0 1
1261229988.18008 -54.543425 0 62.665576 0 0 0 1
1261229988.23009 -55.085397 0 63.009026 0 0 0 1
1261229988.28009 -55.812604 0 63.683232 0 0 0 1
1261229988.34874 -56.296499 0 64.08433 0 0 0 1
1261229988.38009 -56.801094 0 64.50149 0 0 0 1
1261229988.4301 -57.299061 0 64.923538 0 0 0 1
1261229988.4801 -57.760409 0 65.276967 0 0 0 1
1261229988.53011 -57.705909 0 64.801633 0 0 0 1
1261229988.58011 -58.113175 0 65.091435 0 0 0 1
1261229988.63007 -58.615337 0 65.355747 0 0 0 1
1261229988.68007 -59.091356 0 65.768035 0 0 0 1
1261229988.73008 -59.554591 0 66.159266 0 0 0 1
1261229988.78008 -60.094778 0 66.598736 0 0 0 1
1261229988.83009 -60.571637 0 66.965315 0 0 0 1
1261229988.88008 -61.061842 0 67.339417 0 0 0 1
1261229988.93009 -61.662054 0 67.932278 0 0 0 1
1261229988.98009 -62.146139 0 68.313239 0 0 0 1
1261229989.0301 -62.512705 0 68.522935 0 0 0 1
1261229989.09868 -62.970915 0 68.824148 0 0 0 1
1261229989.13011 -63.6623 0 69.523019 0 0 0 1
1261229989.1801 -64.109247 0 69.907576 0 0 0 1
1261229989.2301 -64.628992 0 70.345967 0 0 0 1
1261229989.2801 -65.191147 0 70.829642 0 0 0 1
1261229989.33012 -65.642398 0 71.193911 0 0 0 1
1261229989.38008 -66.138692 0 71.594206 0 0 0 1
1261229989.43008 -66.618052 0 71.973628 0 0 0 1
1261229989.48009 -67.11965 0 72.383136 0 0 0 1
1261229989.53009 -67.579556 0 72.715349 0 0 0 1
1261229989.59471 -68.074425 0 73.112951 0 0 0 1
1261229989.6587 -68.570621 0 73.50586 0 0 0 1
1261229989.68335 -69.069333 0 73.904038 0 0 0 1
1261229989.73861 -69.577939 0 74.308423 0 0 0 1
1261229989.7801 -70.109017 0 74.780994 0 0 0 1
1261229989.83011 -70.597693 0 75.153046 0 0 0 1
1261229989.88011 -71.15387 0 75.616279 0 0 0 1
1261229989.93011 -71.887324 0 76.149209 0 0 0 1
1261229989.98012 -72.472398 0 76.698255 0 0 0 1
1261229990.03012 -72.865265 0 76.923349 0 0 0 1
1261229990.08012 -73.354612 0 77.230776 0 0 0 1
1261229990.13009 -73.984827 0 77.868268 0 0 0 1
1261229990.18009 -74.483343 0 78.259469 0 0 0 1
1261229990.23009 -75.009148 0 78.720344 0 0 0 1
1261229990.2801 -75.566895 0 79.184049 0 0 0 1
1261229990.33009 -76.083351 0 79.597046 0 0 0 1
1261229990.3801 -76.568989 0 79.933636 0 0 0 1
1261229990.43011 -77.087047 0 80.345045 0 0 0 1
1261229990.48011 -77.681587 0 80.867467 0 0 0 1
1261229990.54857 -78.188701 0 81.238907 0 0 0 1
1261229990.58011 -78.728284 0 81.682658 0 0 0 1
1261229990.63012 -79.145341 0 81.994811 0 0 0 1
1261229990.68011 -79.715485 0 82.438022 0 0 0 1
1261229990.73012 -80.244659 0 82.856964 0 0 0 1
1261229990.78012 -80.74924 0 83.241783 0 0 0 1
1261229990.83013 -81.330476 0 83.754133 0 0 0 1
1261229990.8801 -81.738202 0 84.032205 0 0 0 1
1261229990.9301 -82.255946 0 84.437489 0 0 0 1
1261229990.9801 -82.81287 0 84.851179 0 0 0 1
1261229991.03011 -83.375364 0 85.275735 0 0 0 1
1261229991.0801 -83.876019 0 85.679416 0 0 0 1
1261229991.13011 -84.412397 0 86.123956 0 0 0 1
1261229991.18011 -84.925285 0 86.518211 0 0 0 1
1261229991.23011 -85.464505 0 86.966108 0 0 0 1
1261229991.28012 -86.006257 0 87.3848 0 0 0 1
1261229991.33012 -86.459972 0 87.695077 0 0 0 1
1261229991.38012 -86.884294 0 87.926126 0 0 0 1
1261229991.43013 -87.44302 0 88.384953 0 0 0 1
1261229991.48012 -87.968826 0 88.820119 0 0 0 1
1261229991.53014 -88.4526 0 89.161044 0 0 0 1
1261229991.58014 -88.915275 0 89.522156 0 0 0 1
1261229991.64783 -89.438243 0 89.923924 0 0 0 1
1261229991.68011 -90.189292 0 90.594803 0 0 0 1
1261229991.75783 -90.6481 0 90.919274 0 0 0 1
1261229991.78011 -91.201166 0 91.359904 0 0 0 1
1261229991.83014 -91.67618 0 91.733256 0 0 0 1
1261229991.88012 -92.190949 0 92.015327 0 0 0 1
1261229991.93012 -92.5893 0 92.341075 0 0 0 1
1261229991.98011 -93.094238 0 92.728784 0 0 0 1
1261229992.03012 -93.620885 0 93.130179 0 0 0 1
1261229992.08013 -94.100884 0 93.482253 0 0 0 1
1261229992.13163 -94.614342 0 93.923345 0 0 0 1
1261229992.18013 -95.040505 0 94.325788 0 0 0 1
1261229992.23013 -95.493523 0 94.661576 0 0 0 1
1261229992.28013 -96.067307 0 95.126626 0 0 0 1
1261229992.33014 -96.464077 0 95.406044 0 0 0 1
1261229992.38011 -96.96199 0 95.781854 0 0 0 1
1261229992.43011 -97.410246 0 96.144585 0 0 0 1
1261229992.48012 -97.929529 0 96.584534 0 0 0 1
1261229992.53012 -98.511767 0 97.047348 0 0 0 1
1261229992.58012 -98.992223 0 97.44625 0 0 0 1
1261229992.63012 -99.482672 0 97.823088 0 0 0 1
1261229992.68013 -99.89512 0 98.076726 0 0 0 1
1261229992.73012 -100.39879 0 98.487991 0 0 0 1
1261229992.78013 -100.953966 0 98.946829 0 0 0 1
1261229992.83014 -101.498877 0 99.354955 0 0 0 1
1261229992.88014 -101.997653 0 99.750252 0 0 0 1
1261229992.93014 -102.487692 0 100.132545 0 0 0 1
1261229992.98014 -102.954899 0 100.531145 0 0 0 1
1261229993.03015 -103.479364 0 100.950275 0 0 0 1
1261229993.08015 -104.069981 0 101.355115 0 0 0 1
1261229993.13011 -104.557035 0 101.76154 0 0 0 1
1261229993.18012 -104.973989 0 102.01657 0 0 0 1
1261229993.23012 -105.537942 0 102.540214 0 0 0 1
1261229993.28832 -106.054175 0 102.966476 0 0 0 1
1261229993.33013 -106.547572 0 103.356727 0 0 0 1
1261229993.38013 -107.118303 0 103.870291 0 0 0 1
1261229993.43013 -107.605583 0 104.251174 0 0 0 1
1261229993.48013 -108.010821 0 104.535661 0 0 0 1
1261229993.53014 -108.447698 0 104.855425 0 0 0 1
1261229993.58014 -108.928449 0 105.232919 0 0 0 1
1261229993.63014 -109.371528 0 105.577763 0 0 0 1
1261229993.68015 -109.81369 0 105.91629 0 0 0 1
1261229993.73015 -110.270332 0 106.221295 0 0 0 1
1261229993.78014 -110.7125 0 106.56615 0 0 0 1
1261229993.83016 -111.341398 0 107.109082 0 0 0 1
1261229993.88012 -111.85053 0 107.527804 0 0 0 1
1261229993.93012 -112.320431 0 107.8935 0 0 0 1
1261229993.98012 -112.809414 0 108.256078 0 0 0 1
1261229994.03013 -113.425997 0 108.768663 0 0 0 1
1261229994.08013 -113.883876 0 109.130127 0 0 0 1
1261229994.13016 -114.348294 0 109.474171 0 0 0 1
1261229994.18014 -114.836419 0 109.847608 0 0 0 1
1261229994.23014 -115.28787 0 110.199039 0 0 0 1
1261229994.28014 -115.784277 0 110.609689 0 0 0 1
1261229994.33015 -116.2619 0 110.999827 0 0 0 1
1261229994.38014 -116.709783 0 111.34306 0 0 0 1
1261229994.43017 -117.239009 0 111.840887 0 0 0 1
1261229994.48016 -117.710977 0 112.225385 0 0 0 1
1261229994.53016 -118.173352 0 112.581162 0 0 0 1
1261229994.58016 -118.633658 0 112.938364 0 0 0 1
1261229994.63013 -119.194644 0 113.430883 0 0 0 1
1261229994.68013 -119.613294 0 113.7266 0 0 0 1
1261229994.73013 -120.074055 0 114.097469 0 0 0 1
1261229994.78014 -120.570446 0 114.517153 0 0 0 1
1261229994.83014 -120.936604 0 114.753012 0 0 0 1
1261229994.88015 -121.368789 0 115.071328 0 0 0 1
1261229994.93015 -121.79283 0 115.407784 0 0 0 1
1261229994.98014 -122.259679 0 115.772947 0 0 0 1
1261229995.03017 -122.67973 0 116.131848 0 0 0 1
1261229995.08016 -123.184081 0 116.531612 0 0 0 1
1261229995.13016 -123.587314 0 116.81999 0 0 0 1
1261229995.18016 -124.013743 0 117.141424 0 0 0 1
1261229995.23017 -124.450571 0 117.502934 0 0 0 1
1261229995.28016 -124.898449 0 117.863201 0 0 0 1
1261229995.33017 -125.379582 0 118.264456 0 0 0 1
1261229995.38014 -125.846439 0 118.624956 0 0 0 1
1261229995.43015 -126.256852 0 118.905786 0 0 0 1
1261229995.48014 -126.730971 0 119.231991 0 0 0 1
1261229995.53014 -127.140798 0 119.572668 0 0 0 1
1261229995.58015 -127.544708 0 119.888961 0 0 0 1
1261229995.63015 -127.967879 0 120.20359 0 0 0 1
1261229995.68015 -128.400499 0 120.551602 0 0 0 1
1261229995.73016 -128.796647 0 120.851274 0 0 0 1
1261229995.78016 -129.207943 0 121.168293 0 0 0 1
1261229995.83016 -129.625741 0 121.4948 0 0 0 1
1261229995.88016 -130.039956 0 121.825669 0 0 0 1
1261229995.93016 -130.481538 0 122.199884 0 0 0 1
1261229995.98017 -130.886817 0 122.507103 0 0 0 1
1261229996.03017 -131.302306 0 122.854086 0 0 0 1
1261229996.081 -131.659238 0 123.094929 0 0 0 1
1261229996.13015 -132.052979 0 123.415078 0 0 0 1
1261229996.18015 -132.452952 0 123.71488 0 0 0 1
1261229996.23015 -132.8624 0 124.030263 0 0 0 1
1261229996.28015 -133.260424 0 124.300563 0 0 0 1
1261229996.33015 -133.700112 0 124.632731 0 0 0 1
1261229996.38015 -134.127739 0 124.967277 0 0 0 1
1261229996.43016 -134.52934 0 125.25107 0 0 0 1
1261229996.48016 -134.919209 0 125.545243 0 0 0 1
1261229996.53016 -135.308641 0 125.849451 0 0 0 1
1261229996.58017 -135.698595 0 126.151958 0 0 0 1
1261229996.63017 -136.118496 0 126.475202 0 0 0 1
1261229996.68018 -136.512591 0 126.766552 0 0 0 1
1261229996.73017 -136.902196 0 127.065506 0 0 0 1
1261229996.78018 -137.295107 0 127.371111 0 0 0 1
1261229996.8337 -137.746905 0 127.643195 0 0 0 1
1261229996.90927 -138.122188 0 127.918332 0 0 0 1
1261229996.93015 -138.522601 0 128.28151 0 0 0 1
1261229996.98016 -138.916511 0 128.582269 0 0 0 1
1261229997.03016 -139.333099 0 128.887324 0 0 0 1
1261229997.08016 -139.745609 0 129.182041 0 0 0 1
1261229997.13017 -140.159636 0 129.478595 0 0 0 1
1261229997.18017 -140.545862 0 129.772648 0 0 0 1
1261229997.23016 -140.908591 0 130.015224 0 0 0 1
1261229997.28017 -141.322281 0 130.346681 0 0 0 1
1261229997.33018 -141.673137 0 130.545248 0 0 0 1
1261229997.38018 -142.067673 0 130.769783 0 0 0 1
1261229997.43019 -142.444998 0 131.023322 0 0 0 1
1261229997.48018 -142.918256 0 131.437983 0 0 0 1
1261229997.53018 -143.340872 0 131.735236 0 0 0 1
1261229997.58019 -143.76156 0 132.01602 0 0 0 1
1261229997.63015 -144.223002 0 132.373879 0 0 0 1
1261229997.69796 -144.661568 0 132.700433 0 0 0 1
1261229997.73016 -145.080228 0 132.997098 0 0 0 1
1261229997.78016 -145.510283 0 133.226301 0 0 0 1
1261229997.83017 -145.936596 0 133.483394 0 0 0 1
1261229997.88018 -146.387591 0 133.901364 0 0 0 1
1261229997.93017 -146.821375 0 134.200172 0 0 0 1
1261229997.98018 -147.280726 0 134.455162 0 0 0 1
1261229998.03018 -147.751136 0 134.6903 0 0 0 1
1261229998.08018 -148.166584 0 134.941318 0 0 0 1
1261229998.13019 -148.355718 0 135.30736 0 0 0 1
1261229998.18019 -148.757461 0 135.605154 0 0 0 1
1261229998.23019 -149.102195 0 135.925037 0 0 0 1
1261229998.28021 -149.556435 0 136.222952 0 0 0 1
1261229998.33018 -149.96228 0 136.5052 0 0 0 1
1261229998.38016 -150.514649 0 136.875745 0 0 0 1
1261229998.43017 -150.996275 0 137.232397 0 0 0 1
1261229998.48017 -151.273261 0 137.506898 0 0 0 1
1261229998.53017 -151.760164 0 137.947517 0 0 0 1
1261229998.58017 -152.315461 0 138.347926 0 0 0 1
1261229998.63018 -152.746588 0 138.653841 0 0 0 1
1261229998.68789 -153.293492 0 139.128518 0 0 0 1
1261229998.73018 -153.726657 0 139.368546 0 0 0 1
1261229998.78019 -154.085072 0 139.652736 0 0 0 1
1261229998.83019 -154.588702 0 139.989215 0 0 0 1
1261229998.8802 -154.974786 0 140.240726 0 0 0 1
1261229998.9302 -155.442634 0 140.570259 0 0 0 1
1261229998.98785 -155.95547 0 140.966363 0 0 0 1
1261229999.0302 -156.422526 0 141.312274 0 0 0 1
1261229999.0802 -156.852127 0 141.588172 0 0 0 1
1261229999.13017 -157.317109 0 141.964714 0 0 0 1
1261229999.18018 -157.778686 0 142.348559 0 0 0 1
1261229999.23018 -158.193358 0 142.658595 0 0 0 1
1261229999.28018 -158.727003 0 143.0506 0 0 0 1
1261229999.33018 -159.176063 0 143.343538 0 0 0 1
1261229999.38018 -159.652463 0 143.684328 0 0 0 1
1261229999.43019 -159.990486 0 143.936236 0 0 0 1
1261229999.48019 -160.562733 0 144.437729 0 0 0 1
1261229999.5302 -161.100129 0 144.79832 0 0 0 1
1261229999.58019 -161.622893 0 145.209958 0 0 0 1
1261229999.6302 -162.199052 0 145.58244 0 0 0 1
1261229999.6802 -162.736041 0 145.910116 0 0 0 1
1261229999.73021 -163.24903 0 146.288405 0 0 0 1
1261229999.7802 -163.795221 0 146.727804 0 0 0 1
1261229999.83021 -164.358928 0 147.141472 0 0 0 1
1261229999.88018 -164.853443 0 147.551747 0 0 0 1
1261229999.93018 -165.33989 0 147.921947 0 0 0 1
1261229999.98019 -165.7106 0 148.187089 0 0 0 1
1261230000.03019 -166.215256 0 148.446871 0 0 0 1
1261230000.08019 -166.741949 0 148.872432 0 0 0 1
1261230000.1302 -167.181369 0 149.237638 0 0 0 1
1261230000.18019 -167.68482 0 149.635155 0 0 0 1
1261230000.2302 -168.214524 0 150.080269 0 0 0 1
1261230000.28019 -168.697019 0 150.430504 0 0 0 1
1261230000.33019 -169.180177 0 150.811247 0 0 0 1
1261230000.38019 -169.6988 0 151.204095 0 0 0 1
1261230000.43022 -170.247049 0 151.629905 0 0 0 1
1261230000.48021 -170.797303 0 152.047938 0 0 0 1
1261230000.53021 -171.301872 0 152.407918 0 0 0 1
1261230000.5802 -171.903519 0 152.763674 0 0 0 1
1261230000.63018 -172.438529 0 153.177994 0 0 0 1
1261230000.68019 -172.975401 0 153.583616 0 0 0 1
1261230000.7302 -173.521918 0 154.011047 0 0 0 1
1261230000.78019 -174.021739 0 154.459062 0 0 0 1
1261230000.83019 -174.659764 0 155.029626 0 0 0 1
1261230000.90833 -175.205469 0 155.473143 0 0 0 1
1261230000.9302 -175.732755 0 155.854442 0 0 0 1
1261230000.9802 -176.22496 0 156.151782 0 0 0 1
1261230001.03021 -176.80095 0 156.623731 0 0 0 1
1261230001.08021 -177.367258 0 157.052694 0 0 0 1
1261230001.13021 -177.911481 0 157.452446 0 0 0 1
1261230001.18022 -178.471103 0 157.854671 0 0 0 1
1261230001.23022 -179.066795 0 158.328045 0 0 0 1
1261230001.28022 -179.673257 0 158.920503 0 0 0 1
1261230001.33021 -180.300272 0 159.440197 0 0 0 1
1261230001.38019 -180.91127 0 159.880759 0 0 0 1
1261230001.4302 -181.495039 0 160.398887 0 0 0 1
1261230001.4802 -182.068558 0 160.847563 0 0 0 1
1261230001.53021 -182.642762 0 161.266645 0 0 0 1
1261230001.58021 -183.254275 0 161.701083 0 0 0 1
1261230001.63021 -183.903046 0 162.270398 0 0 0 1
1261230001.68021 -184.443764 0 162.700651 0 0 0 1
1261230001.73021 -185.039967 0 163.171262 0 0 0 1
1261230001.78021 -185.62857 0 163.65267 0 0 0 1
1261230001.83022 -186.235752 0 164.133307 0 0 0 1
1261230001.88021 -186.822411 0 164.579628 0 0 0 1
1261230001.93022 -187.426074 0 165.043656 0 0 0 1
1261230001.98023 -188.022139 0 165.530661 0 0 0 1
1261230002.03023 -188.60904 0 165.974842 0 0 0 1
1261230002.08023 -189.199959 0 166.441475 0 0 0 1
1261230002.1302 -189.753753 0 166.882793 0 0 0 1
1261230002.1802 -190.45847 0 167.3226 0 0 0 1
1261230002.23021 -191.047591 0 167.805973 0 0 0 1
1261230002.28021 -191.623464 0 168.290333 0 0 0 1
1261230002.34694 -192.267796 0 168.700843 0 0 0 1
1261230002.38021 -192.870989 0 169.195578 0 0 0 1
1261230002.43766 -193.514852 0 169.719528 0 0 0 1
1261230002.48022 -194.127013 0 170.194456 0 0 0 1
1261230002.53022 -194.731217 0 170.659074 0 0 0 1
1261230002.58022 -195.32644 0 171.119438 0 0 0 1
1261230002.63023 -195.912709 0 171.535087 0 0 0 1
1261230002.68023 -196.548533 0 172.070512 0 0 0 1
1261230002.73753 -197.11116 0 172.465484 0 0 0 1
1261230002.78024 -197.713956 0 172.942673 0 0 0 1
1261230002.83024 -198.308767 0 173.379607 0 0 0 1
1261230002.88021 -198.908033 0 173.884907 0 0 0 1
1261230002.93021 -199.491353 0 174.332659 0 0 0 1
1261230002.98021 -200.093211 0 174.765185 0 0 0 1
1261230003.03022 -200.777758 0 175.226662 0 0 0 1
1261230003.08022 -201.305793 0 175.678211 0 0 0 1
1261230003.13022 -201.902244 0 176.147769 0 0 0 1
1261230003.18022 -202.504082 0 176.606654 0 0 0 1
1261230003.23023 -203.085173 0 177.070373 0 0 0 1
1261230003.29687 -203.692398 0 177.532948 0 0 0 1
1261230003.33024 -204.310381 0 177.980671 0 0 0 1
1261230003.38022 -204.921942 0 178.439591 0 0 0 1
1261230003.43023 -205.523818 0 178.891072 0 0 0 1
1261230003.48025 -206.136673 0 179.300353 0 0 0 1
1261230003.53024 -206.832089 0 180.054788 0 0 0 1
1261230003.58025 -207.426984 0 180.498773 0 0 0 1
1261230003.63021 -208.043241 0 180.968576 0 0 0 1
1261230003.68021 -208.628187 0 181.438172 0 0 0 1
1261230003.73022 -209.282319 0 181.931612 0 0 0 1
1261230003.78023 -209.938339 0 182.43928 0 0 0 1
1261230003.83022 -210.536178 0 182.942276 0 0 0 1
1261230003.88023 -211.174259 0 183.475225 0 0 0 1
1261230003.93023 -211.780581 0 183.889838 0 0 0 1
1261230003.98023 -212.41488 0 184.306334 0 0 0 1
1261230004.03024 -213.059497 0 184.936633 0 0 0 1
1261230004.08024 -213.625809 0 185.346733 0 0 0 1
1261230004.13024 -214.196274 0 185.715907 0 0 0 1
1261230004.18025 -214.851031 0 186.243914 0 0 0 1
1261230004.23025 -215.509915 0 186.797421 0 0 0 1
1261230004.28025 -216.208262 0 187.451175 0 0 0 1
1261230004.33026 -216.870195 0 187.983281 0 0 0 1
1261230004.38022 -217.484966 0 188.49775 0 0 0 1
1261230004.43022 -218.132394 0 188.991574 0 0 0 1
1261230004.48023 -218.750162 0 189.510557 0 0 0 1
1261230004.53023 -219.379413 0 190.042943 0 0 0 1
1261230004.58023 -220.012075 0 190.565904 0 0 0 1
1261230004.63024 -220.668789 0 191.015368 0 0 0 1
1261230004.68024 -221.263997 0 191.531078 0 0 0 1
1261230004.75863 -221.900124 0 191.94142 0 0 0 1
1261230004.78025 -222.49441 0 192.328577 0 0 0 1
1261230004.83024 -223.096167 0 192.812548 0 0 0 1
1261230004.88024 -223.69166 0 193.222316 0 0 0 1
1261230004.93026 -224.330974 0 193.784132 0 0 0 1
1261230004.98026 -225.061019 0 194.282221 0 0 0 1
1261230005.05859 -225.734713 0 194.806632 0 0 0 1
1261230005.08024 -226.378111 0 195.296032 0 0 0 1
1261230005.13023 -226.984376 0 195.764534 0 0 0 1
1261230005.18024 -227.628685 0 196.221848 0 0 0 1
1261230005.23024 -228.249133 0 196.675606 0 0 0 1
1261230005.28023 -228.889904 0 197.170128 0 0 0 1
1261230005.33025 -229.601448 0 197.895796 0 0 0 1
1261230005.38024 -230.225756 0 198.362926 0 0 0 1
1261230005.43024 -230.859577 0 198.865731 0 0 0 1
1261230005.48024 -231.458936 0 199.3603 0 0 0 1
1261230005.53026 -232.103442 0 199.802373 0 0 0 1
1261230005.60667 -232.707277 0 200.170755 0 0 0 1
1261230005.63026 -233.322149 0 200.713031 0 0 0 1
1261230005.68026 -233.946259 0 201.164075 0 0 0 1
